Det får __C0____C1__inte__C2__ vara __C3____C4__tvetydigt__C5__ vilket värde som ska framkallas.	It must __C0__ __C1__ not __C2__ be __C3__ __C4__ ambiguous __C5__ which value that should be invoked.
Det får __C0____C1__inte__C2__ vara tvetydigt vilket givet värde som ska framkallas:\n__C3__\nLäs mer om kontexuella abstraktioner här:	Det får __C0____C1__inte__C2__ vara tvetydigt vilket givet värde som ska framkallas:\n__C3__\nLäs mer om kontexuella abstraktioner här:
Det får användas fritt så länge erkännande ges och eventuella ändringar publiceras under samma licens som ursprungsmaterialet.	It may be used freely as long as acknowledgment is given and any modifications are published under the same license as the original material.
Det får användas fritt så länge erkännande ges och eventuella ändringar publiceras under samma licens som ursprungsmaterialet. \nI kursrepot __C0__ finns instruktioner om hur du kan bidra till kursmaterialet.	It may be used freely as long as acknowledgment is given and any eventual changes are published under the same license as the original material.\nIn the course repository __C0__, instructions on how you can contribute to the course material are provided.
Det får att kombinera kontextgräns med extensionsmetoder:\n__C0__\nNu har vi smidig punktnotation:	This allows us to combine context boundaries with extension methods:\n__C0__\nNow we have convenient dot notation:
Det får att kombinera kontextgräns med extensionsmetoder:\n__C0__\nNu har vi smidig punktnotation:\n__C1__\nscala> "12".parseOrElse(default = 42)\nval res2: Int = 12	It involves combining context bounds with extension methods:\n__C0__\nNow we have smooth dot notation:\n__C1__\nscala> ``12''.parseOrElse(default = 42)\nval res2: Int = 12
Det gamla värdet __C0____C1__försvinner för alltid__C2__.	The old value __C0__ __C1__ is gone forever __C2__.
Det gamla värdet försvinner för alltid och det nya värdet lagras istället:	The old value disappears forever and the new value is stored instead:
Det gamla värdet försvinner för alltid och det nya värdet lagras istället: __C0__\n__C1__\n__C2__ [matrix of nodes, row sep=0, column 2/.style=__C3__nodes=__C4__rectangle,draw,minimum width=3em__C5____C6__]\n__C7__\nx   __C8__ 13 __C9__\ny   __C10__ 43 __C11__\n__C12__;	The old value disappears forever and the new value is stored instead: __C0__\n__C1__\n__C2__ [matrix of nodes, row sep=0, column 2/.style=__C3__nodes=__C4__rectangle,draw,minimum width=3em__C5____C6__]\n__C7__\nx   __C8__ 13 __C9__\ny   __C10__ 43 __C11__\n__C12__;
Det givna värdet __C0__ binds till motsvarande kontextparameter, som ska vara deklarerad i en egen parameterlista som börjar med __C1__.	The given value __C0__ is bound to the corresponding context parameter, which should be declared in a own parameter list starting with __C1__.
Det givna värdet __C0__ binds till motsvarande kontextparameter, som ska vara deklarerad i en egen parameterlista som börjar med __C1__.\n__C2__\nscala> f\nval res3: Int = 1	The given value __C0__ is bound to the corresponding context parameter, which should be declared in a own parameter list starting with __C1__.\n__C2__\nscala> f\nval res3: Int = 1
Det givna värdet kan istället framkallas med __C0__ vid behov:	The given value can instead be generated with __C0__ as needed:
Det gäller att hjälpa __C0__ mycket så att var och en självständigt får chansen att skriva sin egen kod.	It's important to help __C0__ a lot so that everyone independently gets the chance to write their own code.
Det gäller att hjälpa __C0____C1__lagom__C2__ mycket så att var och en självständigt får chansen att skriva sin egen kod.	Det gäller att hjälpa __C0____C1__lagom__C2__ mycket så att var och en självständigt får chansen att skriva sin egen kod.
Det gäller att undvika att köra in i en masksvans och att samla poäng t.ex. genom att äta äpple.	It's important to avoid running into a masked pit and to collect points, for example, by eating an apple.
Det går __C0__ att indexera i en mängd med __C1__, som i stället ger __C2__:	It is __C0__ possible to index in a set with __C1__, which instead gives __C2__.
Det går __C0__ lika bra med en __C1__ i det speciella fallet __C2__, eftersom en trait inte får skicka vidare parametrar till en supertyp.	It works __C0__ just as well with a __C1__ in the special case __C2__, because a trait cannot pass parameters to a supertype.
Det går __C0____C1__inte__C2__ att indexera i en mängd med __C3__, som i stället ger __C4____C5__innehållstest__C6__:	It does not go __C0____C1__indeed__C2__ to index into a set with __C3__, which instead provides __C4____C5__content test__C6__:
Det går __C0____C1__inte__C2__ lika bra med en __C3__ i det speciella fallet __C4__, eftersom en trait inte får skicka vidare parametrar till en supertyp.	Det går __C0____C1__inte__C2__ lika bra med en __C3__ i det speciella fallet __C4__, eftersom en trait inte får skicka vidare parametrar till en supertyp.
Det går att ''spika fast'' Scala-versionen till en specifik version, t.ex. __C0__. Om inte den versionen av kompilatorn finns installerad på datorn så kommer Scala CLI att automatiskt ladda ner och använda den explicit efterfrågade versionen under byggandet.	It is possible to pin the Scala version to a specific version, e.g. __C0__. If that version of the compiler is not installed on the computer, then the Scala CLI will automatically download and use the explicitly requested version during building.
Det går att använda villkorsuttryck i Java, men med syntax från språket C:	It is possible to use conditional expressions in Java, but with syntax from the C language:
Det går att använda villkorsuttryck i Java, men med syntax från språket C:\n__C0__\n  __C1____C2____C3__Scala	It is possible to use conditional expressions in Java, but with syntax from the C language:\n__C0__\n  __C1____C2____C3__Scala
Det går att använda villkorsuttryck i Java, men med syntax från språket C:\n__C0__\n  __C1____C2____C3__Scala__C4__\n__C5__\nvar r = math.random()\nvar answer = if r > 0.5 then 42 else 0	It is possible to use conditional expressions in Java, but with syntax from the C language:\n__C0__\n  __C1____C2____C3__Scala__C4__\n__C5__\nvar r = math.random()\nvar answer = if (r > 0.5) 42 else 0
Det går att deklarera en funktion som tar en argumentsekvens av godtycklig längd, ä.k. __C0__. Syntaxen består av en asterisk __C1__ efter typen.	It is possible to declare a function that takes an argument sequence of arbitrary length, also known as __C0__. The syntax consists of an asterisk __C1__ after the type.
Det går att deklarera en funktion som tar en argumentsekvens av godtycklig längd, ä.k. __C0____C1__varargs__C2__. Syntaxen består av en asterisk __C3__ efter typen.	It is possible to declare a function that takes an argument sequence of arbitrary length, also known as __C0__ __C1__ varargs __C2__. The syntax consists of an asterisk __C3__ after the type.
Det går att ersätta metoden __C0__ med det kärnfulla uttrycket	It is possible to replace the method __C0__ with the core expression
Det går att ersätta metoden __C0__ med det kärnfulla uttrycket __C1__ __C2__ där __C3__ är en sträng och __C4__ är en mängd av tecken (undersök gärna i REPL hur detta fungerar). Skippa därför den metoden helt och använd det kortare uttrycket direkt.	It is possible to replace the method __C0__ with the more concise expression __C1__ __C2__ where __C3__ is a string and __C4__ is a set of characters (check this out in REPL to see how it works). Therefore, skip the entire method and use the shorter expression directly.
Det går att få ett explicit, valfritt namn, t.ex. __C0__,  på ''mig själv'', alltså denna instans, genom att skriva__C1____C2____C3__i kroppen på en trait eller klass.	It is possible to give an explicit, optional name, e.g., __C0__, to 'myself', i.e. this instance, by writing __C1__ __C2__ __C3__ in the body of a trait or class.
Det går att köra huvudprogrammet även om du inte gjort klart __C0__ och __C1__. Labyrinterna som ligger i __C2__-katalogen skrivs ut i terminalen, men ingen labyrint ritas i fönstret och inget rött streck med lösningen visas förrän du gjort klart de saknade delarna.	It is possible to run the main program even if you have not completed __C0__ and __C1__. The mazes located in the __C2__ directory are printed to the terminal, but no maze is drawn in the window and no red line with the solution is shown until you have completed the missing parts.
